algorithm,instance,seed,final_best_error,total_cost
hat,167104,0,-92.83413696289062,27099.47436913848
hat,167104,1,-92.41056823730467,27030.60987329483
hat,167104,2,-93.05524444580078,32446.274753153324
hat,167104,3,-92.72037506103516,25485.96615543961
hat,167104,4,-92.4269561767578,31422.740094542503
hat,167104,5,-92.66533660888672,23821.514554083347
hat,167104,6,-93.90509796142578,24475.19721293449
hat,167104,7,-93.27544403076172,29208.49782255292
hat,167104,8,-92.43765258789062,19208.19470888376
hat,167104,9,-92.208740234375,26643.53603708744
hat,167149,0,-97.091552734375,30425.08360236883
hat,167149,1,-97.22335815429688,30307.504320144653
hat,167149,2,-96.46641540527344,34141.31654006243
hat,167149,3,-96.55010223388672,30866.12546533346
hat,167149,4,-97.2683334350586,33721.6965546608
hat,167149,5,-96.42552185058594,37068.8935315609
hat,167149,6,-95.60652160644533,13237.96167898178
hat,167149,7,-96.98534393310548,25059.816105246544
hat,167149,8,-96.83668518066406,27718.92845404148
hat,167149,9,-96.82586669921876,29575.16915822029
hat,167152,0,-96.76915740966795,52244.6450240612
hat,167152,1,-95.96946716308594,62669.16980242729
hat,167152,2,-96.29664611816406,54812.27241516113
hat,167152,3,-96.03533172607422,54673.94783234596
hat,167152,4,-96.1723861694336,57272.62837779522
hat,167152,5,-96.05050659179688,59042.11284780502
hat,167152,6,-96.03865814208984,58019.91313421726
hat,167152,7,-96.22058868408205,53743.19581735134
hat,167152,8,-96.20612335205078,50711.125433802605
hat,167152,9,-96.49913787841795,59119.428302168846
hat,167161,0,-82.59354400634766,33763.62824809551
hat,167161,1,-82.80874633789062,41461.63840723038
hat,167161,2,-84.90199279785156,36455.25250995159
hat,167161,3,-84.0370101928711,36157.9835255146
hat,167161,4,-83.74588775634766,35389.669822216034
hat,167161,5,-82.73908233642578,38261.28185725212
hat,167161,6,-86.52510833740234,36682.02147531509
hat,167161,7,-84.32913970947266,31571.501209259037
hat,167161,8,-77.29644775390625,15512.15485906601
hat,167161,9,-79.77906799316406,23248.322575449944
hat,167168,0,-80.32540893554688,39283.0330721736
hat,167168,1,-80.0494613647461,35706.385845422745
hat,167168,2,-76.30194854736328,19001.04131066799
hat,167168,3,-81.6363525390625,40471.725221037865
hat,167168,4,-80.10853576660156,39689.29306125641
hat,167168,5,-76.0440673828125,48061.07554781437
hat,167168,6,-80.1825180053711,40544.98596972227
hat,167168,7,-79.38130950927734,39057.901461303234
hat,167168,8,-76.72789764404297,15871.478171944618
hat,167168,9,-78.02259063720703,40230.6321284771
hat,167181,0,-90.24810028076172,36557.84775567055
hat,167181,1,-89.56184387207031,39545.5956941843
hat,167181,2,-91.77596282958984,41364.98845028877
hat,167181,3,-91.83367156982422,37860.53036749363
hat,167181,4,-91.86589813232422,38044.21259224415
hat,167181,5,-91.43682861328124,42926.688795268536
hat,167181,6,-91.34730529785156,35039.29537177086
hat,167181,7,-89.50106048583984,35129.488064825535
hat,167181,8,-90.65382385253906,38544.07817482948
hat,167181,9,-91.85279083251952,35687.65238261223
hat,167184,0,-80.29345703125,37278.0474845171
hat,167184,1,-81.07369232177734,46687.63842988014
hat,167184,2,-81.72434997558594,36750.95220220089
hat,167184,3,-81.9572525024414,39849.61665940285
hat,167184,4,-82.3041763305664,37707.1593862772
hat,167184,5,-80.62315368652344,44586.50651681423
hat,167184,6,-82.6448974609375,26787.92603635788
hat,167184,7,-81.88228607177734,41082.68114197254
hat,167184,8,-75.7939224243164,15691.50731742382
hat,167184,9,-80.29997253417969,37691.39329946041
hat,167185,0,-94.7428970336914,115389.051040411
hat,167185,1,-95.7359619140625,188482.188475132
hat,167185,2,-96.27437591552734,178556.27064085007
hat,167185,3,-95.49271392822266,166965.5826303959
hat,167185,4,-95.27432250976562,171179.26847839355
hat,167185,5,-95.40074157714844,175032.71129322052
hat,167185,6,-95.70165252685548,157349.0789256096
hat,167185,7,-94.52619934082033,48481.22334313393
hat,167185,8,-96.04125213623048,160721.33692097664
hat,167185,9,-95.78209686279295,169042.16119885445
hat,167190,0,-85.43746185302734,37377.74538362026
hat,167190,1,-85.68081665039062,48729.89531683922
hat,167190,2,-86.09911346435547,44596.402222156525
hat,167190,3,-86.2743911743164,41126.85273039341
hat,167190,4,-85.70925903320312,42921.45567262173
hat,167190,5,-85.92584991455078,49173.727253198624
hat,167190,6,-86.02803802490234,29438.76417517662
hat,167190,7,-86.16792297363281,41001.00818932056
hat,167190,8,-84.7219467163086,39167.012736201286
hat,167190,9,-85.16815948486328,42294.8960018158
hat,167200,0,-69.92597961425781,87877.31832075119
hat,167200,1,-72.87044525146484,105291.62646651268
hat,167200,2,-72.63566589355469,102774.17691683768
hat,167200,3,-69.59329223632812,52641.282454013824
hat,167200,4,-75.87716674804688,93515.27888154984
hat,167200,5,-72.31488037109375,93400.78103899956
hat,167200,6,-73.13001251220703,89594.7846057415
hat,167200,7,-73.7787094116211,77126.24526619911
hat,167200,8,-70.19637298583984,91579.1295683384
hat,167200,9,-70.47352600097656,45243.82550954819
hat,167201,0,-80.09770965576172,75977.62322974205
hat,167201,1,-77.12921905517578,92159.21373414992
hat,167201,2,-76.16524505615234,82404.11629915237
hat,167201,3,-77.1436767578125,72266.21042990685
hat,167201,4,-77.64323425292969,53970.728724718094
hat,167201,5,-79.37517547607422,89562.73614001274
hat,167201,6,-75.8881607055664,81400.42646765709
hat,167201,7,-75.85678100585938,70893.3355307579
hat,167201,8,-75.59994506835938,68436.65863513947
hat,167201,9,-75.39363098144531,72690.06036782265
hat,168329,0,-33.13837814331055,81520.07033121586
hat,168329,1,-27.72054100036621,86566.59674561024
hat,168329,2,-32.565677642822266,103749.12771856783
hat,168329,3,-30.20333671569824,87369.44424116611
hat,168329,4,-33.98796463012695,88383.04527318478
hat,168329,5,-30.658830642700195,96370.1002818346
hat,168329,6,-23.77301406860352,91405.80753338335
hat,168329,7,-33.573219299316406,70929.47574746609
hat,168329,8,-32.235679626464844,68014.22158002853
hat,168329,9,-25.04715919494629,76869.465644598
hat,168330,0,-69.31592559814453,78009.91886758804
hat,168330,1,-67.10614013671875,99633.54820251463
hat,168330,2,-66.7415771484375,98784.33014059068
hat,168330,3,-69.37603759765625,90649.58223748209
hat,168330,4,-67.17723846435547,83105.77690315247
hat,168330,5,-68.00655364990234,107863.00310826302
hat,168330,6,-69.24005889892578,94763.96813201904
hat,168330,7,-66.35326385498047,33085.10174393654
hat,168330,8,-69.69650268554688,69528.95695114136
hat,168330,9,-66.99815368652344,48147.78309869766
hat,168331,0,-57.79824066162109,77756.99681079388
hat,168331,1,-62.65711212158203,102565.18143177032
hat,168331,2,-62.25359344482422,95047.17623078825
hat,168331,3,-69.68720245361328,87120.38299107552
hat,168331,4,-66.1331787109375,76373.77857005596
hat,168331,5,-60.85447692871094,68257.38391149044
hat,168331,6,-62.94612884521485,41355.25668120384
hat,168331,7,-67.27587890625,77763.92783594131
hat,168331,8,-67.16241455078125,82551.513453722
hat,168331,9,-60.93983459472656,95046.8002165556
hat,168335,0,-90.38709259033205,39180.596100091934
hat,168335,1,-94.5509796142578,123347.48486542702
hat,168335,2,-93.2452392578125,121934.94338274002
hat,168335,3,-91.92472839355467,102621.89969408512
hat,168335,4,-94.5458755493164,97781.68132829666
hat,168335,5,-93.76473236083984,116755.01316821577
hat,168335,6,-93.18773651123048,66452.73972511292
hat,168335,7,-94.16793060302734,95731.82553195952
hat,168335,8,-92.70536041259766,76285.77923965454
hat,168335,9,-91.5702133178711,120730.8296778202
hat,168868,0,-98.6929168701172,74411.91950273514
hat,168868,1,-98.63208770751952,90528.05110883711
hat,168868,2,-98.6545181274414,80315.88433361053
hat,168868,3,-98.63741302490234,84525.08043050766
hat,168868,4,-98.6545181274414,63574.64965426922
hat,168868,5,-98.56674194335938,75096.83113336563
hat,168868,6,-98.68455505371094,83173.53268313408
hat,168868,7,-98.5363540649414,67631.18545818329
hat,168868,8,-98.55914306640624,82889.84672796726
hat,168868,9,-98.64501190185548,81546.70665490627
hat,168908,0,-81.94775390625,563660.1206772327
hat,168908,1,-82.07600402832031,661184.7627513409
hat,168908,2,-81.96611022949219,602596.6529052258
hat,168908,3,-82.6314926147461,579329.750567913
hat,168908,4,-83.51118469238281,600201.9129900932
hat,168908,5,-81.71582794189453,608501.3000566959
hat,168908,6,-83.70742797851562,584511.9854092598
hat,168908,7,-80.68233489990234,555464.0442838669
hat,168908,8,-80.94636535644531,582085.8041324615
hat,168908,9,-80.845458984375,558251.361749649
hat,168910,0,-71.9787826538086,123152.45158338548
hat,168910,1,-69.75910186767578,152945.25944662094
hat,168910,2,-69.600830078125,154251.47015857697
hat,168910,3,-67.5355224609375,170148.3760995865
hat,168910,4,-73.16777038574219,144875.83587646484
hat,168910,5,-71.76598358154297,170997.12702727318
hat,168910,6,-68.81704711914062,151328.4128496647
hat,168910,7,-71.5738754272461,159005.54497003555
hat,168910,8,-67.88582611083984,92239.91382169724
hat,168910,9,-67.48050689697266,134437.5799229145
hat,189354,0,-73.50791931152344,348563.1572237015
hat,189354,1,-74.07568359375,513183.99343156815
hat,189354,2,-74.94775390625,468441.3874192238
hat,189354,3,-75.99397277832031,404140.606924057
hat,189354,4,-78.42877960205078,296490.0574612617
hat,189354,5,-70.22720336914062,308798.00097966194
hat,189354,6,-73.5875473022461,393202.8567786217
hat,189354,7,-78.7433090209961,343164.9711737633
hat,189354,8,-74.34207153320312,334981.1484503746
hat,189354,9,-69.9686050415039,244663.3695197105
hat,189862,0,-85.28624725341797,36485.77513337135
hat,189862,1,-86.49740600585938,32870.32736194134
hat,189862,2,-86.35932922363281,47034.88905775547
hat,189862,3,-86.20217895507812,43148.10632228851
hat,189862,4,-86.75679779052734,45174.18980431557
hat,189862,5,-85.6434555053711,27480.80784189701
hat,189862,6,-88.64344024658203,44176.21232557297
hat,189862,7,-85.633544921875,39294.55665278435
hat,189862,8,-82.50780487060547,16582.593467473984
hat,189862,9,-86.28704071044922,40883.2443125248
hat,189865,0,-95.375,35955.00152158737
hat,189865,1,-95.37794494628906,35207.35426449776
hat,189865,2,-94.20279693603516,38987.603065252304
hat,189865,3,-94.35726928710938,38952.26193243265
hat,189865,4,-94.5910873413086,37775.25567942858
hat,189865,5,-93.61013793945312,36942.10956609249
hat,189865,6,-92.99821472167967,15663.072870612144
hat,189865,7,-95.18181610107422,36827.6911560297
hat,189865,8,-95.3540496826172,33551.691016972065
hat,189865,9,-94.15813446044922,35448.33277004957
hat,189866,0,-70.45635223388672,428341.6972641945
hat,189866,1,-75.52809143066406,552686.9585161209
hat,189866,2,-75.24515533447266,377589.1584415436
hat,189866,3,-72.68428039550781,418839.506667614
hat,189866,4,-75.27671813964844,473416.544260025
hat,189866,5,-70.54882049560547,530566.597464323
hat,189866,6,-71.03767395019531,307091.88687992096
hat,189866,7,-71.25385284423828,333772.5740852356
hat,189866,8,-72.82791137695312,399234.3935050965
hat,189866,9,-74.59656524658203,427137.817196846
hat,189873,0,-83.04630279541016,1084729.5005807877
hat,189873,1,-80.55374908447266,956494.4751739502
hat,189873,2,-80.65772247314453,1182278.0216679573
hat,189873,3,-84.87250518798828,1021624.9142131804
hat,189873,4,-81.38894653320312,833265.6410675049
hat,189873,5,-85.48330688476562,1306225.6844358444
hat,189873,6,-77.92845153808594,965041.306178093
hat,189873,7,-82.8045883178711,270926.7743368149
hat,189873,8,-84.62162017822266,806336.1750965118
hat,189873,9,-76.83515930175781,656154.3412895203
hat,189905,0,-93.58307647705078,26534.35597872734
hat,189905,1,-92.64496612548828,31231.02811461687
hat,189905,2,-93.92211151123048,32166.121302187443
hat,189905,3,-93.5776596069336,26828.75130277872
hat,189905,4,-92.31298065185548,29809.60810613632
hat,189905,5,-93.38987731933594,32338.47541385889
hat,189905,6,-93.90545654296876,29230.749095857143
hat,189905,7,-94.45917510986328,25786.14342886209
hat,189905,8,-91.60552978515624,25642.35880571604
hat,189905,9,-92.7428970336914,28369.400252997875
hat,189906,0,-89.79498291015625,43584.93485605717
hat,189906,1,-88.84200286865234,46348.14890110493
hat,189906,2,-88.79369354248047,46835.69548654556
hat,189906,3,-86.04397583007812,43045.12819290161
hat,189906,4,-87.45756530761719,44574.67955636978
hat,189906,5,-87.598388671875,50236.64823526144
hat,189906,6,-86.95755004882812,43626.375420212746
hat,189906,7,-88.64959716796875,41802.808218956
hat,189906,8,-85.9948501586914,23791.39446991682
hat,189906,9,-87.8956298828125,44119.329905331135
hat,189908,0,-89.2077407836914,90553.76235127448
hat,189908,1,-90.46417236328124,310580.3959901333
hat,189908,2,-87.98112487792969,155095.04603624344
hat,189908,3,-88.67559051513672,107461.04169249536
hat,189908,4,-86.7983169555664,128449.72259235382
hat,189908,5,-88.90817260742188,234106.8390753269
hat,189908,6,-87.47781372070312,198410.2660112381
hat,189908,7,-88.73616027832031,95451.8053395748
hat,189908,8,-89.9541015625,264488.2326872349
hat,189908,9,-87.64436340332031,283549.4226067066
hat,189909,0,-78.36669158935547,47975.48818182945
hat,189909,1,-76.03260040283203,59540.64969396591
hat,189909,2,-77.68463897705078,60013.91926884651
hat,189909,3,-77.20838928222656,40597.85638940334
hat,189909,4,-77.3840103149414,45896.93196380138
hat,189909,5,-77.37025451660156,64639.30614495277
hat,189909,6,-80.06893920898438,57534.27978014946
hat,189909,7,-78.37577056884766,36938.323788166046
hat,189909,8,-78.73326873779297,44423.54827928543
hat,189909,9,-75.19020080566406,19198.380079746246
random_search,3945,0,-80.11441040039062,2440.633614301681
random_search,3945,1,-84.66180419921875,2778.3729631900787
random_search,3945,2,-79.57164764404297,2617.353458404541
random_search,3945,3,-80.29779815673828,2567.686580657959
random_search,3945,4,-79.56611633300781,2585.9234906435013
random_search,3945,5,-77.7448501586914,2591.8527703285217
random_search,3945,6,-83.5466537475586,2496.7540736198425
random_search,3945,7,-79.73255157470703,2332.0754606723785
random_search,3945,8,-79.90550994873047,2493.979075193405
random_search,3945,9,-81.17425537109375,2384.9663372039795
random_search,7593,0,-19.7924861907959,4100.21808052063
random_search,7593,1,-19.333892822265625,4347.587439537048
random_search,7593,2,-19.173959732055664,4337.692260026932
random_search,7593,3,-19.048219680786133,4069.345940113068
random_search,7593,4,-19.868492126464844,4001.2511534690857
random_search,7593,5,-20.00758934020996,4229.602665424347
random_search,7593,6,-18.760791778564453,4263.326556682587
random_search,7593,7,-19.361602783203125,4117.559753894806
random_search,7593,8,-19.15688133239746,4088.441824913025
random_search,7593,9,-18.88389587402344,4049.9390997886658
random_search,34539,0,-65.45402526855469,1067.0800901651382
random_search,34539,1,-64.67818450927734,1181.4963963031769
random_search,34539,2,-68.36707305908203,1149.9060640335083
random_search,34539,3,-63.6230697631836,1120.5106233358383
random_search,34539,4,-66.1091079711914,1098.068016409874
random_search,34539,5,-67.81661987304688,1162.3070950508118
random_search,34539,6,-68.54578399658203,1097.607839345932
random_search,34539,7,-63.86956024169922,1073.0944437384603
random_search,34539,8,-62.60844039916992,1078.2818722724917
random_search,34539,9,-65.00633239746094,1064.9437645673752
random_search,126025,0,-64.7120132446289,1310.133524298668
random_search,126025,1,-63.45111083984375,1331.7575752735138
random_search,126025,2,-63.66905975341797,1329.8917789459229
random_search,126025,3,-63.02411651611328,1277.4903619289398
random_search,126025,4,-62.06758880615234,1242.09590613842
random_search,126025,5,-61.546363830566406,1373.0450624227524
random_search,126025,6,-63.445945739746094,1270.4929058551788
random_search,126025,7,-62.86385345458984,1262.251584291458
random_search,126025,8,-60.6688232421875,1304.3116083145142
random_search,126025,9,-60.904518127441406,1285.999417304993
random_search,126026,0,-62.50334167480469,1490.0662457942965
random_search,126026,1,-61.8912467956543,1680.6931627988815
random_search,126026,2,-62.857521057128906,1607.6800755262375
random_search,126026,3,-61.85407257080078,1599.7441494464874
random_search,126026,4,-61.54207229614258,1561.500778913498
random_search,126026,5,-69.0824203491211,1632.28969424963
random_search,126026,6,-62.331581115722656,1551.4940634965897
random_search,126026,7,-61.36827087402344,1449.6168394088745
random_search,126026,8,-62.55083847045898,1617.2098808288574
random_search,126026,9,-62.49982833862305,1506.3355287909508
random_search,126029,0,-69.13336181640625,1306.609689950943
random_search,126029,1,-68.27993774414062,1373.9946945905683
random_search,126029,2,-68.6639404296875,1371.1234805583954
random_search,126029,3,-69.20965576171875,1274.2984195947647
random_search,126029,4,-68.73626708984375,1252.0594010353088
random_search,126029,5,-68.23238372802734,1388.396782875061
random_search,126029,6,-70.55755615234375,1286.606022119522
random_search,126029,7,-68.83409881591797,1281.634731411934
random_search,126029,8,-69.6722412109375,1300.1644492149353
random_search,126029,9,-68.44081115722656,1271.368633031845
random_search,146212,0,-23.69719886779785,4222.988702774048
random_search,146212,1,-22.733718872070312,4661.005836963654
random_search,146212,2,-22.133264541625977,4669.007298946381
random_search,146212,3,-21.2197322845459,4341.27746629715
random_search,146212,4,-22.26334953308105,4405.906979799271
random_search,146212,5,-23.278573989868164,4469.1727085113525
random_search,146212,6,-23.1555233001709,4444.8015422821045
random_search,146212,7,-22.353376388549805,3874.835413217545
random_search,146212,8,-23.054468154907227,4167.600328445435
random_search,146212,9,-23.79532623291016,4124.802638530731
random_search,167104,0,-67.40766143798828,635.955807775259
random_search,167104,1,-66.21133422851562,733.0486091375351
random_search,167104,2,-67.33567810058594,716.5631802678108
random_search,167104,3,-65.63628387451172,694.0117997229099
random_search,167104,4,-66.80660247802734,686.1218838691711
random_search,167104,5,-66.65068054199219,713.3321892619133
random_search,167104,6,-68.44795989990234,667.225414276123
random_search,167104,7,-66.7349853515625,650.7664768993855
random_search,167104,8,-65.61112213134766,699.1671566367149
random_search,167104,9,-66.34260559082031,631.0165908336639
random_search,167149,0,-71.59381103515625,793.9353747963905
random_search,167149,1,-68.15596771240234,895.6076220273972
random_search,167149,2,-68.12352752685547,881.3840215802193
random_search,167149,3,-66.75902557373047,858.4268532395363
random_search,167149,4,-69.67008209228516,825.7850847244263
random_search,167149,5,-67.52989959716797,868.1755962371826
random_search,167149,6,-68.08583068847656,817.5298194885254
random_search,167149,7,-68.90099334716797,782.3375644683838
random_search,167149,8,-70.6329345703125,842.9050014019012
random_search,167149,9,-67.98773193359375,782.7377792596817
random_search,167152,0,-11.398178100585938,1641.2338259220123
random_search,167152,1,-13.009881019592283,1539.5797064304352
random_search,167152,2,-11.565564155578612,1594.751928806305
random_search,167152,3,-12.33712387084961,1650.7692182064056
random_search,167152,4,-10.740217208862305,1544.0936044454577
random_search,167152,5,-11.144908905029297,1663.0084800720217
random_search,167152,6,-12.95832347869873,1598.8070608377457
random_search,167152,7,-10.945541381835938,1503.9230974912643
random_search,167152,8,-12.673810005187988,1737.6349858045578
random_search,167152,9,-10.460689544677734,1658.0385769605637
random_search,167161,0,-67.09056091308594,851.9049125909805
random_search,167161,1,-64.5956802368164,889.8400897979736
random_search,167161,2,-63.87525177001953,882.916543841362
random_search,167161,3,-65.29893493652344,887.6159114837646
random_search,167161,4,-65.41993713378906,871.1862578392029
random_search,167161,5,-64.68907928466797,910.9677112102509
random_search,167161,6,-66.0936279296875,871.6408538818359
random_search,167161,7,-64.58379364013672,849.9387111663818
random_search,167161,8,-65.49713134765625,878.1544277667999
random_search,167161,9,-64.20946502685547,834.7459543943405
random_search,167168,0,-38.2241439819336,991.4691087603568
random_search,167168,1,-38.2590217590332,1073.604816198349
random_search,167168,2,-37.97007751464844,1011.9831660985948
random_search,167168,3,-37.33211135864258,1039.5560294389725
random_search,167168,4,-37.90442657470703,1009.3504028320312
random_search,167168,5,-38.25535202026367,1082.3104976415634
random_search,167168,6,-39.14818954467773,1022.4068292975426
random_search,167168,7,-39.242950439453125,1011.697294652462
random_search,167168,8,-38.02013397216797,1011.0516558885574
random_search,167168,9,-37.85214614868164,974.6657378673552
random_search,167181,0,-65.51451110839844,1305.5345604419708
random_search,167181,1,-67.22107696533203,1404.102707505226
random_search,167181,2,-62.61899948120117,1367.1004302501678
random_search,167181,3,-67.01592254638672,1394.638438820839
random_search,167181,4,-65.10536193847656,1372.764780163765
random_search,167181,5,-65.49535369873047,1412.9464401602745
random_search,167181,6,-68.61426544189453,1348.9179306030271
random_search,167181,7,-65.71220397949219,1263.3546159863472
random_search,167181,8,-64.90091705322266,1404.176611185074
random_search,167181,9,-66.06547546386719,1289.099330663681
random_search,167184,0,-65.77560424804688,980.1376384496688
random_search,167184,1,-63.04353332519531,1025.7493760585785
random_search,167184,2,-62.86007690429688,1034.0701843500135
random_search,167184,3,-62.58211898803711,1001.3531155586244
random_search,167184,4,-64.3691177368164,1007.2628821134568
random_search,167184,5,-63.12897491455078,1049.6673332452774
random_search,167184,6,-64.52265167236328,1015.6561980247498
random_search,167184,7,-63.289039611816406,1031.809747815132
random_search,167184,8,-64.37073516845703,998.6087960004808
random_search,167184,9,-63.315040588378906,974.0856388807296
random_search,167185,0,-13.42224407196045,2478.302430868149
random_search,167185,1,-12.537724494934082,2548.2658038139343
random_search,167185,2,-12.887313842773438,2593.084114551544
random_search,167185,3,-12.516386985778809,2455.190490961075
random_search,167185,4,-13.34608268737793,2498.837399482727
random_search,167185,5,-12.921923637390137,2513.576970100403
random_search,167185,6,-12.874341011047363,2561.4533190727234
random_search,167185,7,-13.30927276611328,2502.7307741642
random_search,167185,8,-12.468135833740234,2439.4608614444733
random_search,167185,9,-13.134824752807615,2385.1266996860504
random_search,167190,0,-63.995025634765625,1195.5903097391129
random_search,167190,1,-61.523582458496094,1264.9122338294983
random_search,167190,2,-62.14992141723633,1260.7023313045502
random_search,167190,3,-62.12776565551758,1213.114627480507
random_search,167190,4,-62.008914947509766,1194.3004285097122
random_search,167190,5,-61.28897476196289,1296.7856485843658
random_search,167190,6,-61.39682388305664,1195.2542440891266
random_search,167190,7,-62.01732635498047,1205.853620171547
random_search,167190,8,-64.44334411621094,1223.53411090374
random_search,167190,9,-63.36351776123047,1183.2366995811462
random_search,167200,0,-65.63221740722656,1197.2078986167908
random_search,167200,1,-64.81913757324219,1242.7303884029388
random_search,167200,2,-63.33577728271485,1252.7552373409271
random_search,167200,3,-65.36510467529297,1167.1933178901672
random_search,167200,4,-63.46721649169922,1194.8108038902285
random_search,167200,5,-64.47867584228516,1251.6215341091156
random_search,167200,6,-65.97151947021484,1198.4685027599337
random_search,167200,7,-64.19268035888672,1220.530419588089
random_search,167200,8,-65.05255126953125,1168.2475354671478
random_search,167200,9,-64.34854888916016,1184.3090462684631
random_search,167201,0,-41.17055130004883,1032.2266919612885
random_search,167201,1,-40.38890838623047,1086.2972884178162
random_search,167201,2,-40.26310729980469,1064.4264130592346
random_search,167201,3,-40.56627655029297,1063.6106450557709
random_search,167201,4,-40.54233932495117,1031.0009534358978
random_search,167201,5,-40.43266677856445,1077.4214832782743
random_search,167201,6,-40.45298004150391,1043.3155205249786
random_search,167201,7,-39.32847213745117,1034.1259627342224
random_search,167201,8,-40.48968124389648,1050.920965194702
random_search,167201,9,-40.452030181884766,1054.83385014534
random_search,168329,0,-0.7180585861206055,1255.104925751686
random_search,168329,1,-0.2542067766189575,1339.0492626428604
random_search,168329,2,-0.3557872772216797,1347.5722643136978
random_search,168329,3,-0.2584362030029297,1249.0905758142471
random_search,168329,4,-0.3566435575485229,1221.3698924779892
random_search,168329,5,-0.3240395784378052,1351.9648538827896
random_search,168329,6,-0.2413338422775268,1316.5731884241104
random_search,168329,7,-0.8712202310562134,1303.9281338453293
random_search,168329,8,-0.2059863805770874,1257.57453250885
random_search,168329,9,-0.2763266563415527,1231.835393667221
random_search,168330,0,-28.05908966064453,1594.0100836753843
random_search,168330,1,-28.30102729797364,1676.7900385856628
random_search,168330,2,-30.047557830810547,1661.825972557068
random_search,168330,3,-28.268686294555664,1578.2971856594086
random_search,168330,4,-27.968168258666992,1568.0464334487915
random_search,168330,5,-28.66678237915039,1670.4828417301178
random_search,168330,6,-28.18974494934082,1603.3641920089722
random_search,168330,7,-29.423418045043945,1630.6944143772123
random_search,168330,8,-28.31410789489746,1608.353603363037
random_search,168330,9,-28.218042373657227,1590.9826922416687
random_search,168331,0,-10.117810249328612,1858.687564730644
random_search,168331,1,-11.202469825744627,1876.863091468811
random_search,168331,2,-10.456165313720703,1869.724794507027
random_search,168331,3,-10.23591136932373,1801.1935398578644
random_search,168331,4,-10.512701988220217,1744.055122256279
random_search,168331,5,-10.117831230163574,1905.2349990606308
random_search,168331,6,-11.571365356445312,1834.3791553974152
random_search,168331,7,-10.013463020324709,1811.7301669120789
random_search,168331,8,-10.433812141418455,1845.0900876522064
random_search,168331,9,-9.840005874633787,1809.567337393761
random_search,168335,0,-69.86553192138672,1703.98779129982
random_search,168335,1,-71.00017547607422,1718.1235315799713
random_search,168335,2,-69.28843688964844,1713.6110243797302
random_search,168335,3,-70.66654968261719,1633.310448527336
random_search,168335,4,-69.4675064086914,1561.1870322227478
random_search,168335,5,-68.8022689819336,1731.4797812700272
random_search,168335,6,-69.22183990478516,1669.1176619529724
random_search,168335,7,-70.11616516113281,1580.620367527008
random_search,168335,8,-67.92565155029297,1657.8949627876282
random_search,168335,9,-68.47074890136719,1669.0632746219635
random_search,168868,0,-85.11426544189453,2914.650382041931
random_search,168868,1,-86.10808563232422,3040.193196773529
random_search,168868,2,-86.89684295654297,2918.4308004379272
random_search,168868,3,-86.17756652832031,2883.833993434906
random_search,168868,4,-83.02546691894531,3003.2480686903
random_search,168868,5,-84.82305145263672,3158.585124015808
random_search,168868,6,-85.35408020019531,2924.1774005889893
random_search,168868,7,-83.48475646972656,2739.061457157135
random_search,168868,8,-83.035400390625,2986.808676600456
random_search,168868,9,-85.30039978027344,2626.565331339836
random_search,168908,0,-67.72100067138672,4684.67552781105
random_search,168908,1,-67.60208892822266,5597.500172376633
random_search,168908,2,-66.11038970947266,5387.520837545395
random_search,168908,3,-67.1216049194336,5085.7754855155945
random_search,168908,4,-67.47828674316406,5365.829811573029
random_search,168908,5,-67.23734283447266,5309.76371884346
random_search,168908,6,-68.9455337524414,5020.660704135895
random_search,168908,7,-67.6698989868164,5078.204905509949
random_search,168908,8,-67.69243621826172,4886.590725898743
random_search,168908,9,-66.64422607421875,4763.131262779236
random_search,168910,0,-27.031482696533203,2866.125632762909
random_search,168910,1,-27.332332611083984,3027.205090999604
random_search,168910,2,-27.166486740112305,3011.3666830062866
random_search,168910,3,-28.0519962310791,2901.283006668091
random_search,168910,4,-27.71112060546875,2879.6352462768555
random_search,168910,5,-27.26119804382324,2929.91845202446
random_search,168910,6,-27.67002487182617,2983.6850674152374
random_search,168910,7,-27.547685623168945,2899.821611881256
random_search,168910,8,-28.14885139465332,2918.818476200104
random_search,168910,9,-26.865589141845703,2796.548511743545
random_search,189354,0,-65.19696044921875,2640.9367532730103
random_search,189354,1,-65.40929412841797,2750.667637348175
random_search,189354,2,-62.71310806274414,2780.157891750336
random_search,189354,3,-66.4381103515625,2507.483106613159
random_search,189354,4,-67.02240753173828,2516.1107058525085
random_search,189354,5,-69.24327087402344,2704.6570732593536
random_search,189354,6,-68.92259216308594,2608.9182982444763
random_search,189354,7,-64.35453033447266,2617.703473567962
random_search,189354,8,-66.1872329711914,2501.1187682151794
random_search,189354,9,-65.05481719970703,2600.0787558555603
random_search,189862,0,-68.87406921386719,1035.4019050598145
random_search,189862,1,-66.24069213867188,1089.5840636491776
random_search,189862,2,-67.78446960449219,1075.37440097332
random_search,189862,3,-66.93099975585938,1084.1372525691986
random_search,189862,4,-65.61354064941406,1046.6971163749697
random_search,189862,5,-66.05601501464844,1091.2797335386276
random_search,189862,6,-67.22237396240234,1056.0832941532135
random_search,189862,7,-67.69780731201172,1020.1575498580931
random_search,189862,8,-65.7669448852539,1092.816439628601
random_search,189862,9,-66.08403015136719,1021.7751376628876
random_search,189865,0,-68.89552307128906,928.0541625022888
random_search,189865,1,-65.04109191894531,1029.8100776672363
random_search,189865,2,-67.62865447998047,1025.1218643188477
